	index	KEGG	pvalue	-log(pvalue)	pvalue_corrected
1690	1690	ko:K03976	1.6662191492842946e-29	66.26441061954614	7.87361431108635e-29
1691	1691	ko:K03977	1.1469199766287907e-40	91.96632365159093	1.2824318592177337e-39
1692	1692	ko:K03978	2.3606960694571733e-40	91.2444471995267	2.4815580538515378e-39
1693	1693	ko:K03979	2.977500252257934e-45	102.52524507776336	4.839816382258152e-44
1694	1694	ko:K03980	1.125595281756806e-09	20.6049538018955	2.3778369640482226e-09
1695	1695	ko:K03981	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
1696	1696	ko:K04013	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1697	1697	ko:K04014	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1698	1698	ko:K04015	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1699	1699	ko:K04016	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1700	1700	ko:K04017	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
1701	1701	ko:K04018	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
1702	1702	ko:K04034	9.315013222098643e-14	30.00456387842248	2.1673301141675504e-13
1703	1703	ko:K04041	3.0814882084188795e-25	56.439214660010144	1.202122788862076e-24
1704	1704	ko:K04042	1.7836206154203856e-17	38.56530122887392	4.9309385675125775e-17
1705	1705	ko:K04043	8.322741983068502e-40	89.98441195395075	8.208187388357728e-39
1706	1706	ko:K04044	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1707	1707	ko:K04045	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1708	1708	ko:K04047	3.0093061761932e-11	24.22672647699247	6.513979028738794e-11
1709	1709	ko:K04061	4.222580789709267e-18	40.00608517122998	1.1831988150574011e-17
1710	1710	ko:K04062	9.315013222098643e-14	30.00456387842248	2.1673301141675504e-13
1711	1711	ko:K04066	2.642158408428939e-38	86.52663737170077	2.0940447340844255e-37
1712	1712	ko:K04067	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
1713	1713	ko:K04068	3.731615447931915e-46	104.60207304186906	6.360049435771336e-45
1714	1714	ko:K04069	7.620313974166935e-46	103.88809670491749	1.2801398259952204e-44
1715	1715	ko:K04070	3.0814882084188795e-25	56.439214660010144	1.202122788862076e-24
1716	1716	ko:K04072	3.718682388737215e-20	44.7383324509143	1.1432831757317306e-19
1717	1717	ko:K04074	1.235959349840179e-18	41.23468420387698	3.67438888847491e-18
1718	1718	ko:K04075	1.7445594504675474e-42	96.15207184588536	2.1643633323645087e-41
1719	1719	ko:K04077	8.558984115752694e-37	83.04866693573511	6.145315589040432e-36
1720	1720	ko:K04078	3.647179610873956e-31	70.08618372326437	1.894267398487938e-30
1721	1721	ko:K04079	1.1060662623008192e-37	85.09483862780979	8.610640015383984e-37
1722	1722	ko:K04082	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1723	1723	ko:K04083	3.372115277380964e-29	65.55942747062291	1.5764975684267062e-28
1724	1724	ko:K04084	1.9141345374928685e-22	50.007606464037465	6.3944113807207055e-22
1725	1725	ko:K04085	9.315013222098643e-14	30.00456387842248	2.1673301141675504e-13
1727	1727	ko:K04087	6.887807233834352e-13	28.00385342798518	1.5785307570491128e-12
1728	1728	ko:K04088	9.315013222098643e-14	30.00456387842248	2.1673301141675504e-13
1730	1730	ko:K04094	2.1825566140123877e-10	22.245353981562506	4.669686941985066e-10
1731	1731	ko:K04095	1.0128706063491605e-39	89.78803014278009	9.637367747674533e-39
1732	1732	ko:K04096	5.221668109770134e-47	106.56868245861578	9.751742943299437e-46
1735	1735	ko:K04485	8.301621101782288e-43	96.89470818954486	1.0835312895300227e-41
1736	1736	ko:K04486	1.6637902716247698e-31	70.87103958704698	8.731790199812507e-31
1737	1737	ko:K04487	1.0515096100471826e-56	128.89453835217805	3.691850240875658e-55
1738	1738	ko:K04488	1.4510691206021247e-40	91.73110311046636	1.602108076237126e-39
1739	1739	ko:K04516	2.98060154719366e-12	26.53889597430814	6.619160045665364e-12
1740	1740	ko:K04517	4.4837031382038635e-20	44.551252561545084	1.3760735767686858e-19
1741	1741	ko:K04518	7.958286477512729e-28	62.398168893794306	3.4538373081022486e-27
1742	1742	ko:K04561	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
1743	1743	ko:K04562	1.9141345374928685e-22	50.007606464037465	6.3944113807207055e-22
1744	1744	ko:K04564	3.933339588752156e-31	70.01064904965246	1.9813422232580803e-30
1745	1745	ko:K04565	9.315013222098643e-14	30.00456387842248	2.1673301141675504e-13
1746	1746	ko:K04567	5.697184853622376e-34	76.54792099428799	3.35617718474298e-33
1747	1747	ko:K04568	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
1748	1748	ko:K04651	1.125595281756806e-09	20.6049538018955	2.3778369640482226e-09
1749	1749	ko:K04652	3.674860649678058e-20	44.750186646389984	1.1337816995623606e-19
1752	1752	ko:K04655	1.3808998793012067e-17	38.8212112077955	3.823611574311149e-17
1754	1754	ko:K04691	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1755	1755	ko:K04720	4.0274202219038285e-28	63.07925657630217	1.7719639597875114e-27
1756	1756	ko:K04744	1.1918353216807526e-10	22.850356523793685	2.5531017781703003e-10
1758	1758	ko:K04751	4.0274202219038285e-28	63.07925657630217	1.7719639597875114e-27
1759	1759	ko:K04752	0.0001813154431703201	8.615272263630764	0.00023327171893403954
1760	1760	ko:K04753	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1761	1761	ko:K04754	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1762	1762	ko:K04755	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1764	1764	ko:K04758	5.3270062244538735e-52	118.06163543928353	1.3552984676853298e-50
1765	1765	ko:K04759	5.707034450540227e-50	113.3875551216248	1.326979997075943e-48
1766	1766	ko:K04760	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
1767	1767	ko:K04761	2.125826780349265e-12	26.876860316115945	4.84975817141408e-12
1768	1768	ko:K04762	1.9141345374928685e-22	50.007606464037465	6.3944113807207055e-22
1769	1769	ko:K04763	5.0615960364215915e-48	108.90240260793225	9.764430595536378e-47
1770	1770	ko:K04764	4.222580789709267e-18	40.00608517122998	1.1831988150574011e-17
1771	1771	ko:K04765	0.0001813154431703201	8.615272263630764	0.00023327171893403954
1772	1772	ko:K04767	2.4657212599423993e-08	17.518196378874542	4.160090025784605e-08
1773	1773	ko:K04769	3.6639110276230375e-44	100.01521292807493	5.405038494951464e-43
1774	1774	ko:K04770	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1775	1775	ko:K04771	1.441743891320924e-65	149.3021776280977	1.0330536331485234e-63
1776	1776	ko:K04772	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1777	1777	ko:K04773	8.676947132787255e-27	60.00912775684496	3.5756762186873303e-26
1778	1778	ko:K04774	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1784	1784	ko:K05297	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
1785	1785	ko:K05305	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
1786	1786	ko:K05306	0.0001813154431703201	8.615272263630764	0.00023327171893403954
1788	1788	ko:K05337	1.1918353216807526e-10	22.850356523793685	2.5531017781703003e-10
1789	1789	ko:K05338	0.0001813154431703201	8.615272263630764	0.00023327171893403954
1794	1794	ko:K05343	0.0001813154431703201	8.615272263630764	0.00023327171893403954
1795	1795	ko:K05346	0.0001813154431703201	8.615272263630764	0.00023327171893403954
1796	1796	ko:K05349	1.5850059413334322e-68	156.11519816779753	1.426911758979918e-66
1797	1797	ko:K05350	1.117716765515769e-08	18.30939274164133	1.947545192916062e-08
1798	1798	ko:K05352	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
1800	1800	ko:K05363	9.315013222098643e-14	30.00456387842248	2.1673301141675504e-13
1801	1801	ko:K05364	3.886970235008274e-24	53.90441223759074	1.4320201988577178e-23
1802	1802	ko:K05365	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1803	1803	ko:K05366	1.0684078610615676e-78	179.53546769352016	1.6309478261683322e-76
1806	1806	ko:K05499	1.1094404410445529e-07	16.014239869905882	1.8425947911577225e-07
1807	1807	ko:K05501	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1808	1808	ko:K05515	3.378200545910638e-55	125.42483692981034	1.0404265014642325e-53
1809	1809	ko:K05516	6.967038027901159e-25	55.623437150528815	2.691008857641471e-24
1811	1811	ko:K05521	9.315013222098643e-14	30.00456387842248	2.1673301141675504e-13
1814	1814	ko:K05527	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1815	1815	ko:K05539	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1816	1816	ko:K05540	7.590004576085646e-27	60.142965316522044	3.2067997673449704e-26
1817	1817	ko:K05541	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1818	1818	ko:K05566	0.0001813154431703201	8.615272263630764	0.00023327171893403954
1819	1819	ko:K05567	0.0001813154431703201	8.615272263630764	0.00023327171893403954
1820	1820	ko:K05568	0.0001813154431703201	8.615272263630764	0.00023327171893403954
1821	1821	ko:K05569	0.0001813154431703201	8.615272263630764	0.00023327171893403954
1822	1822	ko:K05570	0.0001813154431703201	8.615272263630764	0.00023327171893403954
1823	1823	ko:K05571	2.4657212599423993e-08	17.518196378874542	4.160090025784605e-08
1824	1824	ko:K05589	5.1293193994894386e-15	32.90380341519437	1.333015574508321e-14
1825	1825	ko:K05590	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1826	1826	ko:K05591	9.315013222098643e-14	30.00456387842248	2.1673301141675504e-13
1827	1827	ko:K05592	4.2832741399413127e-29	65.32024999371865	1.9971547815848536e-28
1829	1829	ko:K05595	2.4657212599423993e-08	17.518196378874542	4.160090025784605e-08
1830	1830	ko:K05601	4.0814503233919737e-44	99.90729169506733	5.872939379274271e-43
1831	1831	ko:K05606	2.4657212599423993e-08	17.518196378874542	4.160090025784605e-08
1832	1832	ko:K05685	9.315013222098643e-14	30.00456387842248	2.1673301141675504e-13
1833	1833	ko:K05770	9.315013222098643e-14	30.00456387842248	2.1673301141675504e-13
1834	1834	ko:K05776	9.315013222098643e-14	30.00456387842248	2.1673301141675504e-13
1835	1835	ko:K05786	9.315013222098643e-14	30.00456387842248	2.1673301141675504e-13
1836	1836	ko:K05787	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1837	1837	ko:K05788	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
1838	1838	ko:K05794	7.701188368827346e-07	14.076721000392947	1.2443107392062961e-06
1839	1839	ko:K05795	9.315013222098643e-14	30.00456387842248	2.1673301141675504e-13
1841	1841	ko:K05799	4.072547969620483e-10	21.62158208960343	8.650160871952521e-10
1842	1842	ko:K05800	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1843	1843	ko:K05801	2.98060154719366e-12	26.53889597430814	6.619160045665364e-12
1844	1844	ko:K05802	4.222580789709267e-18	40.00608517122998	1.1831988150574011e-17
1845	1845	ko:K05803	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
1847	1847	ko:K05807	1.9141345374928685e-22	50.007606464037465	6.3944113807207055e-22
1848	1848	ko:K05808	4.462462696644289e-30	67.58185200204595	2.185175247966262e-29
1849	1849	ko:K05809	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1850	1850	ko:K05810	2.670560881421824e-36	81.91077482948641	1.8640833508294281e-35
1852	1852	ko:K05814	0.00040792276159377157	7.804432711300666	0.0005151859050200474
1853	1853	ko:K05815	1.1094404410445529e-07	16.014239869905882	1.8425947911577225e-07
1854	1854	ko:K05816	1.1094404410445529e-07	16.014239869905882	1.8425947911577225e-07
1855	1855	ko:K05820	2.4657212599423993e-08	17.518196378874542	4.160090025784605e-08
1858	1858	ko:K05825	2.125826780349265e-12	26.876860316115945	4.84975817141408e-12
1859	1859	ko:K05832	7.74973666524989e-18	39.39887280978229	2.164624139355001e-17
1860	1860	ko:K05833	9.047980654730318e-20	43.84916025914074	2.764791999891919e-19
1861	1861	ko:K05837	2.3606960694571733e-40	91.2444471995267	2.4815580538515378e-39
1862	1862	ko:K05838	2.4657212599423993e-08	17.518196378874542	4.160090025784605e-08
1863	1863	ko:K05844	9.315013222098643e-14	30.00456387842248	2.1673301141675504e-13
1867	1867	ko:K05851	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1868	1868	ko:K05878	0.0007250974051732897	7.229204560170857	0.0009069529709880372
1871	1871	ko:K05895	2.815735382710259e-06	12.780287093291866	4.4997937772852615e-06
1872	1872	ko:K05896	1.303860686913335e-25	57.29929770224312	5.143657159272718e-25
1874	1874	ko:K05919	5.1293193994894386e-15	32.90380341519437	1.333015574508321e-14
1875	1875	ko:K05934	9.315013222098643e-14	30.00456387842248	2.1673301141675504e-13
1876	1876	ko:K05936	2.4657212599423993e-08	17.518196378874542	4.160090025784605e-08
1877	1877	ko:K05939	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1878	1878	ko:K05946	3.0093061761932e-11	24.22672647699247	6.513979028738794e-11
1879	1879	ko:K05952	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1880	1880	ko:K05962	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1881	1881	ko:K05964	0.0007250974051732897	7.229204560170857	0.0009069529709880372
1883	1883	ko:K05967	1.9141345374928685e-22	50.007606464037465	6.3944113807207055e-22
1884	1884	ko:K05970	8.08258772693642e-40	90.01369163526743	8.03908371367529e-39
1886	1886	ko:K05985	1.1271207766936008e-05	11.393259069111833	1.7729933006143514e-05
1887	1887	ko:K05989	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1888	1888	ko:K05995	4.0274202219038285e-28	63.07925657630217	1.7719639597875114e-27
1889	1889	ko:K05997	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
1890	1890	ko:K06001	4.222580789709267e-18	40.00608517122998	1.1831988150574011e-17
1891	1891	ko:K06012	8.08258772693642e-40	90.01369163526743	8.03908371367529e-39
1892	1892	ko:K06013	0.00040792276159377157	7.804432711300666	0.0005151859050200474
1894	1894	ko:K06016	3.2866349073187695e-07	14.928231434146168	5.374650749695482e-07
1895	1895	ko:K06019	0.0001813154431703201	8.615272263630764	0.00023327171893403954
1896	1896	ko:K06020	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
1897	1897	ko:K06023	1.4507152451131914e-14	31.864134594611183	3.7590119746069484e-14
1898	1898	ko:K06024	7.958286477512729e-28	62.398168893794306	3.4538373081022486e-27
1899	1899	ko:K06039	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
1900	1900	ko:K06041	9.76561475079838e-19	41.470249250028935	2.9155674651405707e-18
1901	1901	ko:K06042	1.1918353216807526e-10	22.850356523793685	2.5531017781703003e-10
1903	1903	ko:K06076	8.676947132787255e-27	60.00912775684496	3.5756762186873303e-26
1904	1904	ko:K06077	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1905	1905	ko:K06113	3.933339588752156e-31	70.01064904965246	1.9813422232580803e-30
1906	1906	ko:K06131	2.3606960694571733e-40	91.2444471995267	2.4815580538515378e-39
1907	1907	ko:K06132	9.76561475079838e-19	41.470249250028935	2.9155674651405707e-18
1908	1908	ko:K06133	4.0274202219038285e-28	63.07925657630217	1.7719639597875114e-27
1909	1909	ko:K06139	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1910	1910	ko:K06142	8.288616431826196e-52	117.61954177651214	2.0639242760384238e-50
1911	1911	ko:K06147	4.4075310734002384e-194	445.2181931285763	5.158280532902746e-191
1912	1912	ko:K06148	1.5513848384910736e-28	64.03323462759802	7.214453202572396e-28
1913	1913	ko:K06149	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1914	1914	ko:K06153	5.844351894188734e-39	88.03534292008081	4.892366001865228e-38
1915	1915	ko:K06155	3.2866349073187695e-07	14.928231434146168	5.374650749695482e-07
1916	1916	ko:K06156	3.2866349073187695e-07	14.928231434146168	5.374650749695482e-07
1917	1917	ko:K06157	3.2866349073187695e-07	14.928231434146168	5.374650749695482e-07
1918	1918	ko:K06158	3.9405562715950015e-53	120.66568802965632	1.1157494410943588e-51
1919	1919	ko:K06167	9.315013222098643e-14	30.00456387842248	2.1673301141675504e-13
1920	1920	ko:K06168	1.7599796019011692e-39	89.23551640761376	1.499827277251215e-38
1921	1921	ko:K06173	6.978041789601094e-58	131.60716706214316	2.882341732151699e-56
1922	1922	ko:K06175	4.222580789709267e-18	40.00608517122998	1.1831988150574011e-17
1923	1923	ko:K06176	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1924	1924	ko:K06177	3.915348627295735e-26	58.50230804324937	1.5782765821395322e-25
1925	1925	ko:K06178	9.557973141598291e-32	71.42534728570156	5.061545052813212e-31
1926	1926	ko:K06179	4.0814503233919737e-44	99.90729169506733	5.872939379274271e-43
1927	1927	ko:K06180	6.76220875220425e-69	156.96702184140992	6.41678781864571e-67
1928	1928	ko:K06181	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1929	1929	ko:K06182	3.674860649678058e-20	44.750186646389984	1.1337816995623606e-19
1930	1930	ko:K06183	7.590004576085646e-27	60.142965316522044	3.2067997673449704e-26
1931	1931	ko:K06186	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1932	1932	ko:K06187	4.662578150172515e-44	99.77417554547745	6.62765663370676e-43
1933	1933	ko:K06188	2.5145405543087656e-11	24.406345918254615	5.46998258127514e-11
1934	1934	ko:K06189	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1935	1935	ko:K06190	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
1937	1937	ko:K06193	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1938	1938	ko:K06194	3.3778196225466153e-16	35.62413106865158	9.039271871006985e-16
1940	1940	ko:K06199	1.7344461125121025e-08	17.869992625031475	3.019157313351508e-08
1941	1941	ko:K06200	1.6287114260161757e-29	66.28717853083356	7.759030958945444e-29
1942	1942	ko:K06201	2.815735382710259e-06	12.780287093291866	4.4997937772852615e-06
1943	1943	ko:K06202	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
1944	1944	ko:K06203	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1945	1945	ko:K06204	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1946	1946	ko:K06205	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1947	1947	ko:K06206	2.4657212599423993e-08	17.518196378874542	4.160090025784605e-08
1948	1948	ko:K06207	1.2415007311192265e-39	89.58449771190197	1.0736229228964543e-38
1949	1949	ko:K06209	3.781786174388272e-14	30.90599487098671	9.734495057387995e-14
1950	1950	ko:K06211	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1951	1951	ko:K06212	7.701188368827346e-07	14.076721000392947	1.2443107392062961e-06
1952	1952	ko:K06213	4.3276494879930945e-17	37.67892202969682	1.1917158707720591e-16
1953	1953	ko:K06215	1.20716624990615e-20	45.86342618913443	3.870649044219628e-20
1955	1955	ko:K06217	1.303860686913335e-25	57.29929770224312	5.143657159272718e-25
1958	1958	ko:K06223	3.886970235008274e-24	53.90441223759074	1.4320201988577178e-23
1959	1959	ko:K06281	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
1960	1960	ko:K06282	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
1961	1961	ko:K06283	3.6639110276230375e-44	100.01521292807493	5.405038494951464e-43
1962	1962	ko:K06284	9.315013222098643e-14	30.00456387842248	2.1673301141675504e-13
1964	1964	ko:K06287	7.633387900230429e-31	69.34760611244708	3.8232275203579224e-30
1965	1965	ko:K06295	4.222580789709267e-18	40.00608517122998	1.1831988150574011e-17
1966	1966	ko:K06296	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
1967	1967	ko:K06297	4.222580789709267e-18	40.00608517122998	1.1831988150574011e-17
1968	1968	ko:K06298	8.676947132787255e-27	60.00912775684496	3.5756762186873303e-26
1969	1969	ko:K06305	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
1970	1970	ko:K06306	9.315013222098643e-14	30.00456387842248	2.1673301141675504e-13
1971	1971	ko:K06312	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1972	1972	ko:K06313	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1973	1973	ko:K06317	9.315013222098643e-14	30.00456387842248	2.1673301141675504e-13
1974	1974	ko:K06320	3.933339588752156e-31	70.01064904965246	1.9813422232580803e-30
1975	1975	ko:K06328	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
1976	1976	ko:K06330	1.5520904335815883e-06	13.375907868840521	2.4928588802858908e-06
1977	1977	ko:K06331	1.9141345374928685e-22	50.007606464037465	6.3944113807207055e-22
1978	1978	ko:K06333	3.933339588752156e-31	70.01064904965246	1.9813422232580803e-30
1979	1979	ko:K06334	8.08258772693642e-40	90.01369163526743	8.03908371367529e-39
1980	1980	ko:K06337	1.9141345374928685e-22	50.007606464037465	6.3944113807207055e-22
1981	1981	ko:K06343	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1982	1982	ko:K06344	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
1983	1983	ko:K06346	7.633387900230429e-31	69.34760611244708	3.8232275203579224e-30
1986	1986	ko:K06373	1.6608844186867803e-48	110.01673422088243	3.4101550842159565e-47
1987	1987	ko:K06374	1.783018852562174e-35	80.01217034245995	1.1423684655740498e-34
1988	1988	ko:K06378	1.783018852562174e-35	80.01217034245995	1.1423684655740498e-34
1989	1989	ko:K06379	1.9141345374928685e-22	50.007606464037465	6.3944113807207055e-22
1990	1990	ko:K06381	2.0933034832803698e-60	137.41636214751185	9.799451373063171e-59
1991	1991	ko:K06382	1.783018852562174e-35	80.01217034245995	1.1423684655740498e-34
1992	1992	ko:K06383	3.933339588752156e-31	70.01064904965246	1.9813422232580803e-30
1993	1993	ko:K06384	9.315013222098643e-14	30.00456387842248	2.1673301141675504e-13
1994	1994	ko:K06385	1.783018852562174e-35	80.01217034245995	1.1423684655740498e-34
1995	1995	ko:K06386	0.0007250974051732897	7.229204560170857	0.0009069529709880372
1996	1996	ko:K06387	1.783018852562174e-35	80.01217034245995	1.1423684655740498e-34
1997	1997	ko:K06390	8.08258772693642e-40	90.01369163526743	8.03908371367529e-39
1998	1998	ko:K06391	1.783018852562174e-35	80.01217034245995	1.1423684655740498e-34
1999	1999	ko:K06392	8.676947132787255e-27	60.00912775684496	3.5756762186873303e-26
2000	2000	ko:K06393	8.08258772693642e-40	90.01369163526743	8.03908371367529e-39
2001	2001	ko:K06394	8.08258772693642e-40	90.01369163526743	8.03908371367529e-39
2002	2002	ko:K06395	4.222580789709267e-18	40.00608517122998	1.1831988150574011e-17
2003	2003	ko:K06396	1.783018852562174e-35	80.01217034245995	1.1423684655740498e-34
2004	2004	ko:K06397	4.137947250151142e-36	81.47286351621122	2.788547561474215e-35
2005	2005	ko:K06398	8.08258772693642e-40	90.01369163526743	8.03908371367529e-39
2006	2006	ko:K06399	8.08258772693642e-40	90.01369163526743	8.03908371367529e-39
2007	2007	ko:K06400	8.956056429813504e-42	94.51624390625015	1.084300487071559e-40
2008	2008	ko:K06401	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
2009	2009	ko:K06402	4.222580789709267e-18	40.00608517122998	1.1831988150574011e-17
2010	2010	ko:K06403	1.9141345374928685e-22	50.007606464037465	6.3944113807207055e-22
2011	2011	ko:K06404	1.9141345374928685e-22	50.007606464037465	6.3944113807207055e-22
2012	2012	ko:K06405	1.783018852562174e-35	80.01217034245995	1.1423684655740498e-34
2013	2013	ko:K06406	1.783018852562174e-35	80.01217034245995	1.1423684655740498e-34
2014	2014	ko:K06407	8.08258772693642e-40	90.01369163526743	8.03908371367529e-39
2015	2015	ko:K06408	1.9141345374928685e-22	50.007606464037465	6.3944113807207055e-22
2016	2016	ko:K06409	1.252943396119833e-68	156.35029082338647	1.1576537536254563e-66
2017	2017	ko:K06410	1.9141345374928685e-22	50.007606464037465	6.3944113807207055e-22
2018	2018	ko:K06411	1.9141345374928685e-22	50.007606464037465	6.3944113807207055e-22
2019	2019	ko:K06412	7.528941154518497e-53	120.01825551368992	1.987527247632665e-51
2020	2020	ko:K06413	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
2021	2021	ko:K06416	6.887807233834352e-13	28.00385342798518	1.5785307570491128e-12
2022	2022	ko:K06417	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
2023	2023	ko:K06421	8.676947132787255e-27	60.00912775684496	3.5756762186873303e-26
2024	2024	ko:K06423	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
2025	2025	ko:K06425	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
2026	2026	ko:K06426	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
2027	2027	ko:K06436	9.315013222098643e-14	30.00456387842248	2.1673301141675504e-13
2028	2028	ko:K06438	8.08258772693642e-40	90.01369163526743	8.03908371367529e-39
2029	2029	ko:K06442	1.4489316324340233e-20	45.680875380240714	4.633150238138302e-20
2030	2030	ko:K06518	4.0814503233919737e-44	99.90729169506733	5.872939379274271e-43
2031	2031	ko:K06580	9.315013222098643e-14	30.00456387842248	2.1673301141675504e-13
2032	2032	ko:K06603	3.674860649678058e-20	44.750186646389984	1.1337816995623606e-19
2036	2036	ko:K06861	9.76561475079838e-19	41.470249250028935	2.9155674651405707e-18
2037	2037	ko:K06864	2.6800117193827255e-09	19.737444669529204	4.709470043419794e-09
2038	2038	ko:K06866	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
2040	2040	ko:K06871	1.371093477886945e-63	144.74725227810282	8.299843449760454e-62
2041	2041	ko:K06872	1.6296434700167017e-28	63.984021342990616	7.528523977932421e-28
2042	2042	ko:K06877	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
2044	2044	ko:K06879	9.315013222098643e-14	30.00456387842248	2.1673301141675504e-13
2045	2045	ko:K06881	5.743931603555293e-35	78.84233433057561	3.6141476451760993e-34
2047	2047	ko:K06885	7.473800931938007e-06	11.804106861997731	1.1836046491670881e-05
2048	2048	ko:K06889	6.79800814348505e-19	41.83248711769	2.0557972947266157e-18
2049	2049	ko:K06890	3.819089138043948e-14	30.896179353269048	9.801770441280923e-14
2050	2050	ko:K06891	4.533091568449683e-05	10.001521292807494	6.0195478429753546e-05
2053	2053	ko:K06896	0.0001813154431703201	8.615272263630764	0.00023327171893403954
2054	2054	ko:K06897	0.00040792276159377157	7.804432711300666	0.0005151859050200474
2055	2055	ko:K06898	2.6800117193827255e-09	19.737444669529204	4.709470043419794e-09
2056	2056	ko:K06899	2.0548919167949605e-09	20.00304258561499	3.632792306076086e-09
2057	2057	ko:K06901	1.7665496527264225e-29	66.20593940143675	8.336499772476437e-29
2058	2058	ko:K06902	3.145355857320249e-05	10.366998431037505	4.9212764772956297e-05
2059	2059	ko:K06903	0.00040792276159377157	7.804432711300666	0.0005151859050200474
2060	2060	ko:K06904	2.4657212599423993e-08	17.518196378874542	4.160090025784605e-08
2061	2061	ko:K06905	0.00040792276159377157	7.804432711300666	0.0005151859050200474
2063	2063	ko:K06907	1.1094404410445529e-07	16.014239869905882	1.8425947911577225e-07
2065	2065	ko:K06909	1.1094404410445529e-07	16.014239869905882	1.8425947911577225e-07
2066	2066	ko:K06910	7.701188368827346e-07	14.076721000392947	1.2443107392062961e-06
2068	2068	ko:K06915	5.1293193994894386e-15	32.90380341519437	1.333015574508321e-14
