	index	KEGG	pvalue	-log(pvalue)	pvalue_corrected
2190	2190	ko:K03832	0.0	460.51701859880916	0.0
2191	2191	ko:K03833	1.0801815339665616e-46	105.84178516370893	2.738529385170726e-46
2192	2192	ko:K03834	3.856876575415761e-147	337.1301509915621	2.173246022434869e-146
2193	2193	ko:K03835	3.803683483123213e-64	146.02947601672696	1.1484276441558108e-63
2194	2194	ko:K03837	3.129703778665904e-48	109.38314610304458	8.079701661795928e-48
2196	2196	ko:K03839	5.688506284218409e-151	345.9519013443806	3.2873394555473016e-150
2198	2198	ko:K03841	9.037843628347294e-69	156.6769508073267	2.978847934947392e-68
2199	2199	ko:K03851	1.5874850522109843e-59	135.3903694508384	4.485956258650259e-59
2200	2200	ko:K03855	0.00011181070436810939	9.098703256136893	0.0001645681013718315
2201	2201	ko:K03856	2.0287685016164605e-39	89.09338966725034	4.918173877254846e-39
2202	2202	ko:K03885	1.7640159108496874e-117	268.83486290300334	8.272121123469547e-117
2203	2203	ko:K03892	9.367388736235994e-13	27.696371834944365	1.7506877459380478e-12
2204	2204	ko:K03893	0.00025155826239906616	8.287835935614996	0.00036417896141157117
2206	2206	ko:K03923	2.1316708394791563e-73	167.33180568466938	7.438450902162743e-73
2207	2207	ko:K03924	0.0	460.51701859880916	0.0
2208	2208	ko:K03925	4.7392067652994295e-178	408.3042767803305	3.2993293954230057e-177
2209	2209	ko:K03926	4.883860181250544e-11	23.74250009501341	8.764867954017983e-11
2210	2210	ko:K03928	0.0036903673605404325	5.602029270183027	0.005206350354225708
2211	2211	ko:K03929	3.13309030742101e-110	252.1423403932066	1.4028095063996054e-109
2212	2212	ko:K03930	9.30804095225416e-26	57.636333772731305	2.0005024444776165e-25
2213	2213	ko:K03931	1.0434122718096972e-16	36.79886511500134	2.069959833674473e-16
2214	2214	ko:K03932	2.0356307259321293e-43	98.3003532888376	5.076488992320143e-43
2215	2215	ko:K03933	6.289483980937792e-05	9.67404643562989	9.38188284184274e-05
2216	2216	ko:K03969	1.0468700217470835e-75	172.64807719387952	3.7103754819736556e-75
2217	2217	ko:K03970	1.0921700399585161e-14	32.148024722468406	2.091011205698807e-14
2219	2219	ko:K03972	2.964323685312254e-48	109.43743555667191	7.673806294027047e-48
2220	2220	ko:K03973	8.816810829311241e-77	175.1223919398884	3.140675958504181e-76
2221	2221	ko:K03974	1.779569984417758e-07	15.541723897627683	2.9743789615223986e-07
2222	2222	ko:K03975	1.8052623075341187e-08	17.829974839992264	3.09708629241496e-08
2223	2223	ko:K03976	8.7730841883842e-155	354.7290009946718	5.165050399125881e-154
2224	2224	ko:K03977	2.088749522845686e-270	460.51701859880916	4.4840607627326015e-269
2225	2225	ko:K03978	4.0055683247899566e-261	460.51701859880916	7.39066626201441e-260
2226	2226	ko:K03979	6.741000649064107e-271	460.51701859880916	1.4582256576481207e-269
2227	2227	ko:K03980	1.651795927230057e-48	110.02222132697837	4.283895179210336e-48
2228	2228	ko:K03981	1.2096433808580368e-61	140.26736508303216	3.511386389884049e-61
2229	2229	ko:K04013	6.627390410490845e-73	166.19750066509386	2.282992450130037e-72
2230	2230	ko:K04014	9.037843628347294e-69	156.6769508073267	2.978847934947392e-68
2231	2231	ko:K04015	4.631526636866125e-78	178.06875071260058	1.6719692705720038e-77
2232	2232	ko:K04016	6.627390410490845e-73	166.19750066509386	2.282992450130037e-72
2233	2233	ko:K04017	3.4130671530057683e-16	35.61375014252012	6.684071157083097e-16
2234	2234	ko:K04018	1.356998391545652e-62	142.45500057008047	3.984198085630136e-62
2235	2235	ko:K04019	0.00034238438958460686	7.979576505902448	0.0004936420489261212
2239	2239	ko:K04023	2.706105358738392e-16	35.84585102368187	5.353423565324794e-16
2240	2240	ko:K04024	0.0013688678171437174	6.593771291651797	0.0019438198429560939
2242	2242	ko:K04026	0.00034238438958460686	7.979576505902448	0.0004936420489261212
2243	2243	ko:K04027	3.8263135447464715e-17	37.8020447621809	7.612179800436427e-17
2244	2244	ko:K04028	3.372192236662418e-12	26.415458067727567	6.2650205226048075e-12
2245	2245	ko:K04029	1.3860637589172486e-15	34.21230849309624	2.697592548378761e-15
2246	2246	ko:K04030	1.779569984417758e-07	15.541723897627683	2.9743789615223986e-07
2247	2247	ko:K04031	3.608128927570842e-15	33.25558705954308	6.990904572774528e-15
2248	2248	ko:K04032	6.289483980937792e-05	9.67404643562989	9.38188284184274e-05
2250	2250	ko:K04034	1.5359704629897824e-65	149.23886863989674	4.7336731626857594e-65
2252	2252	ko:K04041	1.3848124631746811e-182	418.74492220009523	1.0011077038520165e-181
2253	2253	ko:K04042	9.033940790284012e-138	315.5557541500648	4.771340477263193e-137
2254	2254	ko:K04043	1.9376922048924816e-249	460.51701859880916	2.7980077209265857e-248
2255	2255	ko:K04044	1.6287262200611528e-67	153.78540298136667	5.0889807628474094e-67
2256	2256	ko:K04045	4.3039983108266533e-41	92.94644438236239	1.055161722228714e-40
2258	2258	ko:K04047	2.3973595942761945e-49	111.95230159403613	6.240429815252833e-49
2259	2259	ko:K04061	4.005629806621546e-92	210.45012773220864	1.577111986623797e-91
2260	2260	ko:K04062	2.4892047903796144e-101	231.649131094222	1.0551088773636113e-100
2261	2261	ko:K04065	6.289483980937792e-05	9.67404643562989	9.38188284184274e-05
2262	2262	ko:K04066	1.2100508821661485e-280	460.51701859880916	3.0096684055991516e-279
2263	2263	ko:K04067	1.0876102370890923e-62	142.6762929193492	3.201588841817005e-62
2264	2264	ko:K04068	4.1309428464074925e-269	460.51701859880916	8.702725115976382e-268
2265	2265	ko:K04069	4.762228834877256e-307	460.51701859880916	1.6197315663684934e-305
2266	2266	ko:K04070	3.3780141292766442e-102	233.64639148428145	1.439416435765731e-101
2267	2267	ko:K04072	3.3971981744758753e-77	176.07610113497933	1.2201387336571751e-76
2268	2268	ko:K04074	3.030506592357799e-64	146.2567161538754	9.268819187677211e-64
2269	2269	ko:K04075	1.290401439272238e-264	460.51701859880916	2.5122781124589847e-263
2271	2271	ko:K04077	6.711854124183589e-260	460.51701859880916	1.2107069771610398e-258
2272	2272	ko:K04078	1.0577505454674953e-227	460.51701859880916	1.0937838058075968e-226
2273	2273	ko:K04079	3.5935255145812294e-241	460.51701859880916	4.518718275128201e-240
2275	2275	ko:K04082	3.803683483123213e-64	146.02947601672696	1.1484276441558108e-63
2276	2276	ko:K04083	2.9435339964562257e-155	355.8210785149867	1.7438817359907504e-154
2277	2277	ko:K04084	7.477747359371978e-241	460.51701859880916	9.340566723675705e-240
2278	2278	ko:K04085	5.710865461234503e-113	258.44974492675163	2.5940101684738538e-112
2280	2280	ko:K04087	9.85033010040147e-78	177.314132286182	3.549136167636675e-77
2281	2281	ko:K04088	4.802301172692474e-93	212.57131843443554	1.902722275159418e-92
2284	2284	ko:K04094	1.275694435447641e-39	89.55732794117517	3.096548057840662e-39
2285	2285	ko:K04095	1.549468720509255e-132	303.5033201640006	7.924185141300049e-132
2286	2286	ko:K04096	1.2741071434983171e-294	460.51701859880916	3.8675316839739245e-293
2289	2289	ko:K04112	1.2939991837292346e-19	43.49137920162039	2.631815342700021e-19
2290	2290	ko:K04113	3.265795382352056e-20	44.868198518136666	6.678261763404458e-20
2291	2291	ko:K04116	2.7953652842220115e-05	10.484962674873284	4.234674643068816e-05
2298	2298	ko:K04477	1.9057787161254266e-63	144.4179701587029	5.720375667859732e-63
2302	2302	ko:K04485	1.5488717465914597e-285	460.51701859880916	4.204293212142011e-284
2303	2303	ko:K04486	7.009805012666913e-150	343.44045406404393	4.009864144024052e-149
2304	2304	ko:K04487	9.7338349337e-314	460.51701859880916	3.639551790436e-312
2305	2305	ko:K04488	1.1974702310810957e-173	398.16700989719845	8.08722120177496e-173
2306	2306	ko:K04516	1.1989352781395771e-168	386.6528617282782	7.7896301270150195e-168
2307	2307	ko:K04517	1.4522667859525487e-102	234.49055384898568	6.1976555355163194e-102
2308	2308	ko:K04518	1.4101119785091697e-172	395.7009668763568	9.455453955656499e-172
2309	2309	ko:K04561	7.225651810357752e-58	131.5722979477589	2.0136243890069035e-57
2310	2310	ko:K04562	3.463738582575573e-73	166.84636326763683	1.2056885349705107e-72
2311	2311	ko:K04564	1.7394303714493369e-106	243.5204621704708	7.642664495877787e-106
2312	2312	ko:K04565	4.3406450285883275e-88	201.15946522230848	1.6717109025518211e-87
2314	2314	ko:K04567	1.3542800529554639e-245	460.51701859880916	1.8205393283301305e-244
2315	2315	ko:K04568	1.0876102370890923e-62	142.6762929193492	3.201588841817005e-62
2316	2316	ko:K04651	6.475568827333886e-61	138.58965421912845	1.874926235852673e-60
2317	2317	ko:K04652	3.8105877851456316e-92	210.5000451038962	1.5013662690113214e-91
2318	2318	ko:K04653	5.5529594782753764e-39	88.0864876018021	1.3392571215011866e-38
2319	2319	ko:K04654	1.124796911567214e-32	73.56512047950069	2.579448969418558e-32
2320	2320	ko:K04655	1.2361401533388726e-113	259.98012176305116	5.642075429063279e-113
2321	2321	ko:K04656	2.1600709007111714e-35	79.82033720923091	5.058382540611893e-35
2322	2322	ko:K04691	3.803683483123213e-64	146.02947601672696	1.1484276441558108e-63
2323	2323	ko:K04720	1.126864148013806e-126	290.0062830324804	5.556572034660217e-126
2325	2325	ko:K04744	3.6045285565966415e-47	106.93930838340418	9.204508471526295e-47
2327	2327	ko:K04749	9.616008314737989e-30	66.81412354735149	2.1425407634179434e-29
2329	2329	ko:K04751	4.146508328859666e-186	426.8585606833372	3.0763713567334654e-185
2330	2330	ko:K04752	2.5105050473758772e-24	54.34155828486027	5.346779138998191e-24
2331	2331	ko:K04753	1.6287262200611528e-67	153.78540298136667	5.0889807628474094e-67
2332	2332	ko:K04754	1.3469613582399658e-70	160.8831052998419	4.567533831004713e-70
2333	2333	ko:K04755	3.803683483123213e-64	146.02947601672696	1.1484276441558108e-63
2334	2334	ko:K04757	7.33789949558769e-09	18.73021320753834	1.2689059893441991e-08
2335	2335	ko:K04758	6.00706447048194e-219	460.51701859880916	5.624525041515926e-218
2336	2336	ko:K04759	2.1400168732583525e-308	460.51701859880916	7.458355102726333e-307
2337	2337	ko:K04760	6.562343693007128e-55	124.76083230524686	1.7890387489482493e-54
2338	2338	ko:K04761	1.7614663666517134e-127	291.862160185211	8.731553209934656e-127
2339	2339	ko:K04762	7.229907857130829e-227	460.51701859880916	7.354965722767686e-226
2340	2340	ko:K04763	1.1051871670717986e-302	460.51701859880916	3.649056576191447e-301
2341	2341	ko:K04764	5.981981647939136e-196	449.5179096177817	4.736924037063725e-195
2342	2342	ko:K04765	1.0610164257437207e-53	121.97778258779284	2.8648965756810364e-53
2343	2343	ko:K04767	1.3173527686342954e-06	13.539886313337657	2.1792480901579932e-06
2344	2344	ko:K04768	6.988462049156842e-06	11.871250047506704	1.0938967765328398e-05
2345	2345	ko:K04769	4.438160000680547e-151	346.2001091658112	2.567402803672374e-150
2346	2346	ko:K04770	1.6287262200611528e-67	153.78540298136667	5.0889807628474094e-67
2347	2347	ko:K04771	3.091110341718046e-307	460.51701859880916	1.0577217569297024e-305
2348	2348	ko:K04772	3.803683483123213e-64	146.02947601672696	1.1484276441558108e-63
2349	2349	ko:K04773	3.372756360209251e-214	460.5170185988091	3.037094483212349e-213
2350	2350	ko:K04774	1.6287262200611528e-67	153.78540298136667	5.0889807628474094e-67
2352	2352	ko:K04786	6.289483980937792e-05	9.67404643562989	9.38188284184274e-05
2362	2362	ko:K04835	0.00017469934200509384	8.652444107258981	0.0002548714431423152
2363	2363	ko:K04844	9.831564529787522e-12	25.345423035757623	1.806346024574694e-11
2368	2368	ko:K05297	9.557970553053103e-22	48.39949662658689	2.000901065722574e-21
2371	2371	ko:K05305	1.9081458853536297e-19	43.10298473695473	3.8559025299594107e-19
2372	2372	ko:K05306	4.264123673453143e-33	74.53507137826743	9.798633398582192e-33
2373	2373	ko:K05311	0.011680534675317442	4.449831525633434	0.016388742240765974
2374	2374	ko:K05337	5.607019856602708e-31	69.65611852428498	1.2622501638907054e-30
2375	2375	ko:K05338	9.30804095225416e-26	57.636333772731305	2.0005024444776165e-25
2377	2377	ko:K05340	7.014827478917498e-05	9.564899344887502	0.00010458335343535303
2378	2378	ko:K05341	0.0025198222112638394	5.983566931033428	0.0035629642386164886
2379	2379	ko:K05342	2.096373042967969e-11	24.588227293796752	3.8453938273545e-11
2380	2380	ko:K05343	6.545427900899594e-58	131.67116861814114	1.8322005913970805e-57
2381	2381	ko:K05346	0.0025198222112638394	5.983566931033428	0.0035629642386164886
2382	2382	ko:K05349	0.0	460.51701859880916	0.0
2383	2383	ko:K05350	2.998871344477771e-56	127.8465292082938	8.259330541912924e-56
2385	2385	ko:K05352	2.377714012132851e-27	61.30365798383454	5.189243646115995e-27
2387	2387	ko:K05363	6.1400266228827715e-31	69.56530880469137	1.3816895302031137e-30
2388	2388	ko:K05364	1.5357235157095917e-132	303.51223065948426	7.868144255622826e-132
2389	2389	ko:K05365	1.2376201939745548e-59	135.63933014946036	3.5434095411664992e-59
2390	2390	ko:K05366	0.0	460.51701859880916	0.0
2391	2391	ko:K05367	4.1277969133370136e-12	26.213277286310046	7.628655113813675e-12
2393	2393	ko:K05378	9.037843628347294e-69	156.6769508073267	2.978847934947392e-68
2394	2394	ko:K05379	9.037843628347294e-69	156.6769508073267	2.978847934947392e-68
2395	2395	ko:K05380	9.037843628347294e-69	156.6769508073267	2.978847934947392e-68
2396	2396	ko:K05386	1.356998391545652e-62	142.45500057008047	3.984198085630136e-62
2397	2397	ko:K05396	6.74626772699532e-14	30.327201879288026	1.2837690457234775e-13
2398	2398	ko:K05499	3.924681300165174e-167	383.1644253794781	2.5237756971221608e-166
2399	2399	ko:K05501	3.803683483123213e-64	146.02947601672696	1.1484276441558108e-63
2400	2400	ko:K05515	2.191452283e-315	460.51701859880916	8.4169657055e-314
2401	2401	ko:K05516	1.8922625745451284e-183	420.73529877543785	1.3732280843035726e-182
2404	2404	ko:K05521	8.336157718242635e-34	76.16729075683085	1.92420059187236e-33
2405	2405	ko:K05523	2.7953652842220115e-05	10.484962674873284	4.234674643068816e-05
2407	2407	ko:K05527	1.0876102370890923e-62	142.6762929193492	3.201588841817005e-62
2408	2408	ko:K05539	3.803683483123213e-64	146.02947601672696	1.1484276441558108e-63
2409	2409	ko:K05540	5.364620663752006e-172	394.3648103271242	3.5802184713408774e-171
2410	2410	ko:K05541	1.6287262200611528e-67	153.78540298136667	5.0889807628474094e-67
2412	2412	ko:K05566	0.0005659230335171052	7.47705247219297	0.0008103478182190149
2413	2413	ko:K05567	0.0004471740621568521	7.712562638349193	0.0006419386613113621
2414	2414	ko:K05568	9.637302087516604e-13	27.667965005910247	1.8005363198583304e-12
2415	2415	ko:K05569	0.0004471740621568521	7.712562638349193	0.0006419386613113621
2416	2416	ko:K05570	0.0004471740621568521	7.712562638349193	0.0006419386613113621
2417	2417	ko:K05571	3.6916822737287125e-08	17.11459848905161	6.270528916207072e-08
2418	2418	ko:K05580	6.988462049156842e-06	11.871250047506704	1.0938967765328398e-05
2419	2419	ko:K05589	7.298437131032298e-85	193.73207267089984	2.7526370101408385e-84
2420	2420	ko:K05590	1.6287262200611528e-67	153.78540298136667	5.0889807628474094e-67
2421	2421	ko:K05591	3.0764989892132724e-164	376.500162992376	1.940772434983032e-163
2422	2422	ko:K05592	2.210292736345674e-196	450.5135080183379	1.757649688648968e-195
2424	2424	ko:K05595	4.902907705153909e-50	113.53942621136825	1.2827533319415647e-49
2427	2427	ko:K05601	3.1424097714999727e-196	450.16165645588853	2.4953650590560964e-195
2429	2429	ko:K05606	8.353107431113497e-33	73.86267445173168	1.9179196647444817e-32
2432	2432	ko:K05648	6.988462049156842e-06	11.871250047506704	1.0938967765328398e-05
2434	2434	ko:K05685	5.830462513948309e-138	315.9936465025238	3.082283834620988e-137
2437	2437	ko:K05770	5.743582123633466e-35	78.8423951757559	1.341119299836003e-34
2438	2438	ko:K05772	3.223030086456994e-15	33.368454457197906	6.253342910012436e-15
2439	2439	ko:K05773	2.7953652842220115e-05	10.484962674873284	4.234674643068816e-05
2440	2440	ko:K05775	6.988462049156842e-06	11.871250047506704	1.0938967765328398e-05
2441	2441	ko:K05776	9.82884777025834e-170	389.15414409733904	6.445258363632821e-169
2442	2442	ko:K05780	3.6916822737287125e-08	17.11459848905161	6.270528916207072e-08
2445	2445	ko:K05783	6.988462049156842e-06	11.871250047506704	1.0938967765328398e-05
2447	2447	ko:K05786	1.2001126300951528e-87	200.14248767967982	4.612549972441955e-87
2448	2448	ko:K05787	2.4282220190896637e-72	164.8989673854138	8.308934254412267e-72
2449	2449	ko:K05788	7.648361352855346e-107	244.34211352771015	3.3736443904860376e-106
2450	2450	ko:K05789	1.6668942764499032e-26	59.35625023753352	3.616942768960858e-26
2451	2451	ko:K05790	5.860577608426204e-10	21.25760276321822	1.0295215052014422e-09
2452	2452	ko:K05791	1.9081458853536297e-19	43.10298473695473	3.8559025299594107e-19
2453	2453	ko:K05792	8.336157718242635e-34	76.16729075683085	1.92420059187236e-33
2455	2455	ko:K05794	3.3393614326924976e-59	134.64674088575543	9.417599724766154e-59
2456	2456	ko:K05795	1.5254860878029207e-97	222.92844091505154	6.250286249445059e-97
2459	2459	ko:K05799	8.723309323533951e-89	202.76407460096513	3.373411263059773e-88
2460	2460	ko:K05800	5.336593055633425e-82	187.1373901807142	1.9693074766082564e-81
2461	2461	ko:K05801	1.1913978919085497e-161	370.5410726552542	7.416353360215735e-161
2462	2462	ko:K05802	3.673722956099203e-186	426.97962171955703	2.7291894487021185e-185
2463	2463	ko:K05803	3.803683483123213e-64	146.02947601672696	1.1484276441558108e-63
2464	2464	ko:K05804	3.6916822737287125e-08	17.11459848905161	6.270528916207072e-08
2466	2466	ko:K05807	8.614552914553255e-205	460.51693245699033	7.281102658019113e-204
2467	2467	ko:K05808	1.005006280507742e-189	435.18358878511174	7.58591639003571e-189
2468	2468	ko:K05809	1.6287262200611528e-67	153.78540298136667	5.0889807628474094e-67
2469	2469	ko:K05810	9.730452662995055e-235	460.51701859880916	1.0987627147054017e-233
2472	2472	ko:K05813	2.1785806004670957e-13	29.15493264488288	4.1110514940632426e-13
2473	2473	ko:K05814	1.0590025162034577e-19	43.69178932425205	2.157751066937828e-19
2474	2474	ko:K05815	4.081435178697516e-31	69.97368919676752	9.195444141630556e-31
2475	2475	ko:K05816	3.1504838873367176e-30	67.92999673375388	7.041817904949765e-30
2476	2476	ko:K05820	2.694559127911172e-53	121.04577532660682	7.258340093600419e-53
2477	2477	ko:K05822	0.008047069640201342	4.822447273673739	0.011301929151387257
2478	2478	ko:K05823	6.18929903079396e-17	37.32112474281272	1.2300169773974905e-16
2479	2479	ko:K05825	8.347043732402412e-42	94.5866664735992	2.0624686614067404e-41
2482	2482	ko:K05832	5.149558015259351e-150	343.7488530603939	2.948722571415243e-149
2483	2483	ko:K05833	7.457225521121945e-148	338.773410332139	4.2187871034323146e-147
2486	2486	ko:K05837	2.4890127896062457e-273	460.51701859880916	5.643761530167415e-272
2487	2487	ko:K05838	3.7895503022176084e-51	116.09959238441036	1.0026148550290823e-50
2489	2489	ko:K05844	1.5031970765936194e-88	202.2198939591495	5.805096234232268e-88
2490	2490	ko:K05845	4.305927848695374e-09	19.263273194137337	7.471195031878942e-09
2491	2491	ko:K05846	2.6495607043201584e-08	17.44628688965058	4.524930349846224e-08
2492	2492	ko:K05847	1.4675972249995787e-06	13.431884035309551	2.427080823769075e-06
2493	2493	ko:K05851	1.6287262200611528e-67	153.78540298136667	5.0889807628474094e-67
2494	2494	ko:K05873	1.4930603566608952e-12	27.230193171758014	2.7775350160485716e-12
2498	2498	ko:K05878	5.02398676156086e-18	39.832307879770035	1.0051534109061876e-17
2499	2499	ko:K05879	5.02398676156086e-18	39.832307879770035	1.0051534109061876e-17
2500	2500	ko:K05881	2.2621776644957826e-15	33.72244847719952	4.3966454711680515e-15
2503	2503	ko:K05895	1.3150943988734247e-34	78.0139847125288	3.0593419761183997e-34
2504	2504	ko:K05896	1.1164265780472781e-121	278.5026632229613	5.355432845926025e-121
2509	2509	ko:K05919	1.4047519697843684e-105	241.43157401113436	6.133974958547985e-105
2510	2510	ko:K05922	2.7953652842220115e-05	10.484962674873284	4.234674643068816e-05
2511	2511	ko:K05927	2.7953652842220115e-05	10.484962674873284	4.234674643068816e-05
2512	2512	ko:K05934	6.2357662284572106e-86	196.19201653441374	2.3708509175669636e-85
2513	2513	ko:K05936	2.226275005293233e-71	162.68321181499468	7.576581482752016e-71
2515	2515	ko:K05939	1.7417262890164316e-56	128.38988846614163	4.7993102136587465e-56
2516	2516	ko:K05946	1.2990984029276376e-66	151.70894564995652	4.043390067767057e-66
2517	2517	ko:K05952	1.6287262200611528e-67	153.78540298136667	5.0889807628474094e-67
2518	2518	ko:K05962	1.0921700399585161e-14	32.148024722468406	2.091011205698807e-14
2519	2519	ko:K05964	3.2595165354157836e-41	93.22440993039478	8.015344232995433e-41
2520	2520	ko:K05966	9.396411761358367e-20	43.81137397099652	1.915931412229301e-19
2521	2521	ko:K05967	1.8045775091187677e-28	63.8820561064166	3.9721811370310186e-28
2522	2522	ko:K05970	2.0726130769182142e-263	460.51701859880916	3.9938475878089547e-262
2523	2523	ko:K05979	1.124947844303045e-07	16.00035897699614	1.8880664473647422e-07
2524	2524	ko:K05982	2.7953652842220115e-05	10.484962674873284	4.234674643068816e-05
2525	2525	ko:K05985	3.9827283010572116e-32	72.30075588858463	9.08544807586627e-32
2526	2526	ko:K05988	2.964323685312254e-48	109.43743555667191	7.673806294027047e-48
2527	2527	ko:K05989	1.5582950565117363e-168	386.3907033118951	1.0089603083790438e-167
2528	2528	ko:K05995	2.231297994767416e-96	220.245585450854	9.024289741014923e-96
2529	2529	ko:K05996	4.883860181250544e-11	23.74250009501341	8.764867954017983e-11
2530	2530	ko:K05997	1.0828194260072973e-45	103.53676096560368	2.7292850353737504e-45
2531	2531	ko:K06001	1.7394303714493369e-106	243.5204621704708	7.642664495877787e-106
2533	2533	ko:K06012	1.2993010553140138e-157	361.2440331299416	7.896505660175374e-157
2534	2534	ko:K06013	3.1504838873367176e-30	67.92999673375388	7.041817904949765e-30
2535	2535	ko:K06015	9.52586458343244e-09	18.469255150138817	1.637729337334335e-08
2536	2536	ko:K06016	4.120680194010055e-37	83.77963019541153	9.808330681020561e-37
2537	2537	ko:K06019	7.049948215545515e-12	25.67800084444404	1.3012097948666223e-11
2538	2538	ko:K06020	4.3039983108266533e-41	92.94644438236239	1.055161722228714e-40
2540	2540	ko:K06023	3.3526521440721754e-122	279.70562962785607	1.6137317992695229e-121
2541	2541	ko:K06024	8.861017258588294e-116	264.91820921454394	4.100762577212255e-115
2542	2542	ko:K06039	1.6287262200611528e-67	153.78540298136667	5.0889807628474094e-67
2543	2543	ko:K06041	5.215234304045447e-154	352.9465203047718	3.064017989660832e-153
2544	2544	ko:K06042	3.0310685380523324e-76	173.88755185737102	1.0776708416778004e-75
2553	2553	ko:K06076	1.009375796142831e-208	460.51701858871536	8.767593453880652e-208
2554	2554	ko:K06077	1.2096433808580368e-61	140.26736508303216	3.511386389884049e-61
2556	2556	ko:K06079	5.860577608426204e-10	21.25760276321822	1.0295215052014422e-09
2558	2558	ko:K06113	3.063254926799392e-193	443.27944486300277	2.375705675372166e-192
2559	2559	ko:K06120	0.00011181070436810939	9.098703256136893	0.0001645681013718315
2560	2560	ko:K06121	0.00011181070436810939	9.098703256136893	0.0001645681013718315
2562	2562	ko:K06131	0.0	460.51701859880916	0.0
2563	2563	ko:K06132	1.6037917951221992e-119	273.5352553688121	7.615650525870426e-119
2564	2564	ko:K06133	8.969770369870402e-194	444.5076478534078	6.994934186227665e-193
2565	2565	ko:K06139	6.562631780442594e-21	46.472895244329486	1.3512990164981358e-20
2567	2567	ko:K06142	0.0	460.51701859880916	0.0
2568	2568	ko:K06143	1.0921700399585161e-14	32.148024722468406	2.091011205698807e-14
2570	2570	ko:K06145	1.9081458853536297e-19	43.10298473695473	3.8559025299594107e-19
2571	2571	ko:K06147	0.0	460.51701859880916	0.0
2572	2572	ko:K06148	4.5487136897325346e-128	293.21604741579705	2.258754396853992e-127
2573	2573	ko:K06149	1.6287262200611528e-67	153.78540298136667	5.0889807628474094e-67
2574	2574	ko:K06153	4.983724648542993e-242	460.51701859880916	6.380523665685656e-241
2575	2575	ko:K06155	1.6153156589953923e-23	52.47992674680086	3.418317920047971e-23
2576	2576	ko:K06156	2.5045296759667665e-26	58.949111455041454	5.424079229193849e-26
2577	2577	ko:K06157	2.5045296759667665e-26	58.949111455041454	5.424079229193849e-26
2578	2578	ko:K06158	0.0	460.51701859880916	0.0
2579	2579	ko:K06159	6.988462049156842e-06	11.871250047506704	1.0938967765328398e-05
2580	2580	ko:K06160	6.988462049156842e-06	11.871250047506704	1.0938967765328398e-05
2581	2581	ko:K06162	3.6916822737287125e-08	17.11459848905161	6.270528916207072e-08
2582	2582	ko:K06163	3.6916822737287125e-08	17.11459848905161	6.270528916207072e-08
2583	2583	ko:K06164	1.8312769213195786e-08	17.8156672492153	3.133148332657679e-08
2584	2584	ko:K06165	3.6916822737287125e-08	17.11459848905161	6.270528916207072e-08
2585	2585	ko:K06166	3.6916822737287125e-08	17.11459848905161	6.270528916207072e-08
2586	2586	ko:K06167	4.691794716986472e-161	369.17038479391516	2.9141774446760865e-160
2587	2587	ko:K06168	3.4907387429648003e-268	460.51701859880916	7.219308037648082e-267
2588	2588	ko:K06173	0.0	460.51701859880916	0.0
2590	2590	ko:K06175	7.14009551756278e-145	331.9091123300647	3.975638983447678e-144
2591	2591	ko:K06176	9.037843628347294e-69	156.6769508073267	2.978847934947392e-68
2592	2592	ko:K06177	3.9651443825220585e-281	460.51701859880916	9.994288028446223e-280
2593	2593	ko:K06178	6.982705674616619e-233	460.51701859880916	7.730265929193222e-232
2594	2594	ko:K06179	1.3213174951210626e-219	460.51701859880916	1.2517044593042817e-218
2595	2595	ko:K06180	0.0	460.51701859880916	0.0
2596	2596	ko:K06181	3.5636499586805526e-57	129.97656501173395	9.867762465282196e-57
2597	2597	ko:K06182	3.8002231150388484e-104	238.13378989188814	1.6391183886561756e-103
2598	2598	ko:K06183	4.501322116426296e-169	387.632509558719	2.9380884010801007e-168
2599	2599	ko:K06186	3.803683483123213e-64	146.02947601672696	1.1484276441558108e-63
2600	2600	ko:K06187	2.819420854618338e-251	460.51701859880916	4.2112301971362796e-250
2601	2601	ko:K06188	5.565439988278362e-67	152.5566251855167	1.734132128797993e-66
2602	2602	ko:K06189	3.803683483123213e-64	146.02947601672696	1.1484276441558108e-63
2603	2603	ko:K06190	7.225651810357752e-58	131.5722979477589	2.0136243890069035e-57
2604	2604	ko:K06191	0.007131435199630261	4.9432427745413765	0.010020926614512806
2606	2606	ko:K06193	4.8458664714969045e-54	122.76146895403915	1.3141096108583826e-53
2607	2607	ko:K06194	1.0080671933183203e-70	161.17292168211767	3.420401065790407e-70
2609	2609	ko:K06196	9.18772656091762e-33	73.76743954487688	2.1086952911764588e-32
2610	2610	ko:K06198	2.4457203100779812e-08	17.526341059064297	4.178074696127165e-08
2611	2611	ko:K06199	3.581817589257538e-118	270.4291705952276	1.6852451757456716e-117
2612	2612	ko:K06200	5.570613547684815e-184	421.9581519108439	4.068781900417654e-183
2613	2613	ko:K06201	1.6233335006550056e-120	275.8257294077862	7.734464932234736e-120
2614	2614	ko:K06202	1.0876102370890923e-62	142.6762929193492	3.201588841817005e-62
2615	2615	ko:K06203	9.037843628347294e-69	156.6769508073267	2.978847934947392e-68
2616	2616	ko:K06204	3.606026518007896e-77	176.01644568193055	1.2902170925648023e-76
2617	2617	ko:K06205	1.6287262200611528e-67	153.78540298136667	5.0889807628474094e-67
2618	2618	ko:K06206	2.226275005293233e-71	162.68321181499468	7.576581482752016e-71
