	index	KEGG	pvalue	-log(pvalue)	pvalue_corrected
3494	3494	ko:K08137	3.724499883296061e-54	123.0246624383784	1.3439346752034728e-53
3495	3495	ko:K08138	4.865717266245534e-38	85.9160193950369	1.3133149643297967e-37
3496	3496	ko:K08139	2.6820883600498576e-15	33.55218066501229	3.9954182791211956e-15
3497	3497	ko:K08151	1.9293865385205642e-44	100.65654199503687	5.837704356303948e-44
3498	3498	ko:K08152	1.0423614569785884e-08	18.379191973077436	1.3105989425216111e-08
3499	3499	ko:K08153	0.00022228396691067562	8.411554863253839	0.00023501878606759438
3500	3500	ko:K08154	2.6820883600498576e-15	33.55218066501229	3.9954182791211956e-15
3501	3501	ko:K08156	3.0006995975680502e-30	67.97870732915061	6.987946193196292e-30
3502	3502	ko:K08159	3.949633316817429e-49	111.45304681328975	1.2920129915718306e-48
3503	3503	ko:K08160	7.193597971114936e-30	67.10436133002457	1.6121131956481787e-29
3504	3504	ko:K08161	1.0895448356115635e-77	177.21329213351984	5.871276348102067e-77
3505	3505	ko:K08162	2.6820883600498576e-15	33.55218066501229	3.9954182791211956e-15
3506	3506	ko:K08163	3.72646839143282e-20	44.736240886683056	6.422523722731051e-20
3507	3507	ko:K08164	2.3164446181009805e-09	19.8832323189333	2.949471358084935e-09
3509	3509	ko:K08167	7.193597971114936e-30	67.10436133002457	1.6121131956481787e-29
3510	3510	ko:K08168	3.72646839143282e-20	44.736240886683056	6.422523722731051e-20
3511	3511	ko:K08169	3.338470349771119e-16	35.635848764931026	5.445901978979672e-16
3512	3512	ko:K08170	7.241185813773882e-13	27.953821229503646	1.040251945627024e-12
3513	3513	ko:K08171	5.177520203730264e-25	55.92030110835382	1.0289544692914474e-24
3514	3514	ko:K08172	5.177520203730264e-25	55.92030110835382	1.0289544692914474e-24
3515	3515	ko:K08173	2.6820883600498576e-15	33.55218066501229	3.9954182791211956e-15
3516	3516	ko:K08174	1.1731691284193236e-11	25.168727279156048	1.664661243590828e-11
3517	3517	ko:K08177	9.362149604394026e-62	140.52360084291973	3.904825774412675e-61
3518	3518	ko:K08178	1.3886566672347909e-39	89.47248177336611	3.848167978357107e-39
3519	3519	ko:K08191	6.28832332332714e-64	145.52675147870974	2.7325217731932896e-63
3520	3520	ko:K08194	5.177520203730264e-25	55.92030110835382	1.0289544692914474e-24
3521	3521	ko:K08195	9.994717496755682e-35	78.28842155169534	2.508710942344206e-34
3522	3522	ko:K08217	4.828175962620433e-61	138.88322192378968	1.9880533684795292e-60
3523	3523	ko:K08218	3.0445016625686694e-91	208.42190623230258	2.0036156483950845e-90
3524	3524	ko:K08219	4.5273571478567275e-17	37.633808222723445	7.450743283620244e-17
3525	3525	ko:K08221	9.940608596027031e-23	50.662828893104376	1.8938466687766674e-22
3526	3526	ko:K08222	0.00022228396691067562	8.411554863253839	0.00023501878606759438
3527	3527	ko:K08223	9.010720762254652e-65	147.4696159803815	3.954776942001021e-64
3528	3528	ko:K08224	5.733054458486167e-60	136.40885712663618	2.326253289214884e-59
3529	3529	ko:K08225	2.6820883600498576e-15	33.55218066501229	3.9954182791211956e-15
3530	3530	ko:K08227	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
3531	3531	ko:K08234	3.949633316817429e-49	111.45304681328975	1.2920129915718306e-48
3532	3532	ko:K08254	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
3533	3533	ko:K08256	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
3535	3535	ko:K08267	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
3536	3536	ko:K08276	2.6820883600498576e-15	33.55218066501229	3.9954182791211956e-15
3537	3537	ko:K08277	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
3538	3538	ko:K08279	2.6820883600498576e-15	33.55218066501229	3.9954182791211956e-15
3539	3539	ko:K08280	9.940608596027031e-23	50.662828893104376	1.8938466687766674e-22
3540	3540	ko:K08281	4.778970797081087e-60	136.59088037074105	1.9507497717332326e-59
3541	3541	ko:K08282	4.3051857105626616e-94	214.98317846614896	2.9940831837250205e-93
3542	3542	ko:K08289	1.865219273478679e-55	126.01880149557707	6.93879689654151e-55
3543	3543	ko:K08295	3.432643830791241e-12	26.397690355512438	4.893394311600264e-12
3544	3544	ko:K08296	7.86846699866619e-30	67.01468953687875	1.7379270836635812e-29
3545	3545	ko:K08297	3.72646839143282e-20	44.736240886683056	6.422523722731051e-20
3546	3546	ko:K08298	2.3164446181009805e-09	19.8832323189333	2.949471358084935e-09
3547	3547	ko:K08300	5.423146007061292e-86	196.33164190632164	3.299663911148415e-85
3548	3548	ko:K08301	1.0473259316368484e-119	273.96138588233424	1.2607005860783832e-118
3549	3549	ko:K08302	2.6255878401321613e-57	130.28204549058967	1.0073247774884003e-56
3550	3550	ko:K08303	2.313881621489037e-208	460.5170185756703	2.250341697597354e-206
3551	3551	ko:K08304	7.276524742965645e-68	154.59113294583582	3.344581177805739e-67
3552	3552	ko:K08305	2.7553989324607256e-54	123.3260327864855	1.0079002542798129e-53
3553	3553	ko:K08306	7.241185813773882e-13	27.953821229503646	1.040251945627024e-12
3554	3554	ko:K08307	6.79286506289187e-99	226.0400514005394	5.1766025174550356e-98
3555	3555	ko:K08308	8.582503881676756e-14	30.086465603288936	1.2472723264476632e-13
3556	3556	ko:K08309	8.761441584027841e-91	207.36488300666235	5.692614272040146e-90
3557	3557	ko:K08310	1.6299675263083388e-15	34.05021630280069	2.635042489100578e-15
3558	3558	ko:K08311	4.099635573953931e-34	76.87699507643923	1.0108035075096876e-33
3559	3559	ko:K08312	5.177520203730264e-25	55.92030110835382	1.0289544692914474e-24
3560	3560	ko:K08313	9.940608596027031e-23	50.662828893104376	1.8938466687766674e-22
3561	3561	ko:K08314	1.6412929280308412e-59	135.35703618466306	6.598557591893021e-59
3562	3562	ko:K08315	2.6820883600498576e-15	33.55218066501229	3.9954182791211956e-15
3563	3563	ko:K08316	1.049164541523074e-120	276.26221698657315	1.322681305743184e-119
3564	3564	ko:K08317	5.1720515950542755e-93	212.4971442117445	3.5015646544638176e-92
3565	3565	ko:K08318	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
3566	3566	ko:K08319	5.557485236857016e-05	9.797779754553527	5.966481872476422e-05
3567	3567	ko:K08320	2.6820883600498576e-15	33.55218066501229	3.9954182791211956e-15
3568	3568	ko:K08321	1.014209651651906e-18	41.432422033041966	1.7256491351489108e-18
3569	3569	ko:K08322	4.5273571478567275e-17	37.633808222723445	7.450743283620244e-17
3570	3570	ko:K08323	9.878212026535609e-41	92.11565728634709	2.828215190961854e-40
3571	3571	ko:K08324	1.3886566672347909e-39	89.47248177336611	3.848167978357107e-39
3572	3572	ko:K08325	8.886132333287064e-87	198.14041119374434	5.4718927443266176e-86
3573	3573	ko:K08326	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
3574	3574	ko:K08344	3.724499883296061e-54	123.0246624383784	1.3439346752034728e-53
3575	3575	ko:K08348	7.185999937552832e-98	223.68120443341527	5.37590007538293e-97
3576	3576	ko:K08349	7.193597971114936e-30	67.10436133002457	1.6121131956481787e-29
3577	3577	ko:K08350	7.193597971114936e-30	67.10436133002457	1.6121131956481787e-29
3578	3578	ko:K08351	2.680671546003507e-49	111.84060221670764	8.830362667937357e-49
3579	3579	ko:K08352	3.5389563833224446e-11	24.064604146224	4.996125751294151e-11
3580	3580	ko:K08353	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
3581	3581	ko:K08354	3.72646839143282e-20	44.736240886683056	6.422523722731051e-20
3582	3582	ko:K08357	6.083144982364527e-15	32.73325456583271	9.03111928930154e-15
3583	3583	ko:K08358	4.5273571478567275e-17	37.633808222723445	7.450743283620244e-17
3584	3584	ko:K08359	9.940608596027031e-23	50.662828893104376	1.8938466687766674e-22
3585	3585	ko:K08364	2.4747044020785613e-24	54.355921276472806	4.866018572379764e-24
3586	3586	ko:K08365	7.193597971114936e-30	67.10436133002457	1.6121131956481787e-29
3587	3587	ko:K08368	2.9811084408876483e-18	40.35423648250608	5.004178470498253e-18
3588	3588	ko:K08369	6.06062856649527e-37	83.39383492223331	1.6144987489963703e-36
3589	3589	ko:K08372	5.45470469071546e-13	28.237127726627147	7.902808143772435e-13
3590	3590	ko:K08384	7.029951106553785e-40	90.15322396893446	1.997797329770642e-39
3591	3591	ko:K08475	2.6820883600498576e-15	33.55218066501229	3.9954182791211956e-15
3592	3592	ko:K08476	2.6820883600498576e-15	33.55218066501229	3.9954182791211956e-15
3593	3593	ko:K08478	2.6820883600498576e-15	33.55218066501229	3.9954182791211956e-15
3594	3594	ko:K08482	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
3595	3595	ko:K08483	7.528310642767864e-139	318.04065725976085	1.867447745272822e-137
3596	3596	ko:K08484	5.177520203730264e-25	55.92030110835382	1.0289544692914474e-24
3597	3597	ko:K08485	2.9811084408876483e-18	40.35423648250608	5.004178470498253e-18
3598	3598	ko:K08587	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
3599	3599	ko:K08591	3.034001211906595e-79	180.79434006616148	1.6747140022839376e-78
3600	3600	ko:K08600	1.2517988295665512e-22	50.43229046536133	2.383396963565649e-22
3601	3601	ko:K08602	1.3126460142090051e-64	147.09340099340184	5.744701520756125e-64
3602	3602	ko:K08604	0.00012503994317040196	8.986877326342503	0.00013277638332843204
3604	3604	ko:K08641	6.002139543881609e-29	64.98285170051567	1.3152757147840706e-28
3606	3606	ko:K08643	7.241185813773882e-13	27.953821229503646	1.040251945627024e-12
3607	3607	ko:K08651	4.5273571478567275e-17	37.633808222723445	7.450743283620244e-17
3608	3608	ko:K08652	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
3609	3609	ko:K08659	4.899428708637962e-70	159.59183790133764	2.3618253106077726e-69
3610	3610	ko:K08676	1.6299675263083388e-15	34.05021630280069	2.635042489100578e-15
3611	3611	ko:K08678	4.560653786454718e-15	33.02131040743897	6.790553037571825e-15
3612	3612	ko:K08679	6.248503136831394e-38	85.66589159681665	1.6806224196385405e-37
3613	3613	ko:K08680	3.5965387001380473e-20	44.77172994911359	6.422523722731051e-20
3614	3614	ko:K08681	4.1135952329859284e-09	19.30896843825999	5.2333882874802295e-09
3615	3615	ko:K08682	2.6820883600498576e-15	33.55218066501229	3.9954182791211956e-15
3616	3616	ko:K08688	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
3617	3617	ko:K08689	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
3618	3618	ko:K08693	3.891182907429544e-34	76.92917996107947	9.675843211777927e-34
3619	3619	ko:K08714	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
3620	3620	ko:K08717	2.3164446181009805e-09	19.8832323189333	2.949471358084935e-09
3621	3621	ko:K08720	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
3622	3622	ko:K08721	3.72646839143282e-20	44.736240886683056	6.422523722731051e-20
3623	3623	ko:K08722	8.393799648848707e-15	32.41128309866052	1.2458529662910858e-14
3624	3624	ko:K08723	5.177520203730264e-25	55.92030110835382	1.0289544692914474e-24
3625	3625	ko:K08724	1.0113656709821068e-57	131.2360487336511	3.93687259600214e-57
3626	3626	ko:K08728	2.647487247840229e-07	15.144484669156295	3.287627557259239e-07
3627	3627	ko:K08738	8.582503881676756e-14	30.086465603288936	1.2472723264476632e-13
3628	3628	ko:K08744	8.659419403831553e-62	140.60162808874148	3.619117509363979e-61
3629	3629	ko:K08765	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
3630	3630	ko:K08776	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
3632	3632	ko:K08838	5.557485236857016e-05	9.797779754553527	5.966481872476422e-05
3633	3633	ko:K08884	3.0192626717362983e-99	226.85091155326452	2.33573515021822e-98
3635	3635	ko:K08961	5.177520203730264e-25	55.92030110835382	1.0289544692914474e-24
3636	3636	ko:K08963	4.4265691506057545e-65	148.18040621870605	1.9525982135177435e-64
3637	3637	ko:K08964	8.582503881676756e-14	30.086465603288936	1.2472723264476632e-13
3639	3639	ko:K08966	8.582503881676756e-14	30.086465603288936	1.2472723264476632e-13
3640	3640	ko:K08967	2.6820883600498576e-15	33.55218066501229	3.9954182791211956e-15
3641	3641	ko:K08968	3.9349721929961776e-56	127.57486139240508	1.4836661308607742e-55
3642	3642	ko:K08969	7.193597971114936e-30	67.10436133002457	1.6121131956481787e-29
3643	3643	ko:K08970	7.193597971114936e-30	67.10436133002457	1.6121131956481787e-29
3644	3644	ko:K08972	2.4735371429451604e-34	77.38224399387329	6.178296809957195e-34
3645	3645	ko:K08973	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
3646	3646	ko:K08974	4.95226841756703e-66	150.37077039982313	2.229430462485907e-65
3647	3647	ko:K08976	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
3648	3648	ko:K08978	2.7350106449637824e-64	146.35931062362687	1.1926982364194374e-63
3649	3649	ko:K08981	9.10949674624241e-41	92.19667134491523	2.6339729383778788e-40
3650	3650	ko:K08984	2.6419050185900876e-21	47.382786697992564	4.923038944313098e-21
3651	3651	ko:K08985	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
3652	3652	ko:K08986	2.4735371429451604e-34	77.38224399387329	6.178296809957195e-34
3653	3653	ko:K08987	2.960404265081648e-32	72.59739714075805	7.135482664105136e-32
3654	3654	ko:K08988	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
3655	3655	ko:K08989	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
3656	3656	ko:K08990	2.6820883600498576e-15	33.55218066501229	3.9954182791211956e-15
3657	3657	ko:K08992	2.9811084408876483e-18	40.35423648250608	5.004178470498253e-18
3658	3658	ko:K08993	2.6820883600498576e-15	33.55218066501229	3.9954182791211956e-15
3659	3659	ko:K08994	5.177520203730264e-25	55.92030110835382	1.0289544692914474e-24
3660	3660	ko:K08996	4.5273571478567275e-17	37.633808222723445	7.450743283620244e-17
3661	3661	ko:K08997	3.72646839143282e-20	44.736240886683056	6.422523722731051e-20
3662	3662	ko:K08998	2.1961275055626925e-82	188.02528204090763	1.2634434954537667e-81
3663	3663	ko:K08999	7.100562994804316e-24	53.301868155910654	1.390829586610168e-23
3665	3665	ko:K09001	1.3879231088997998e-73	167.76090332506146	6.958923803788112e-73
3666	3666	ko:K09002	0.0008888641405827384	7.025566156870531	0.0009343061570338718
3668	3668	ko:K09004	1.4981764140641836e-28	64.06813395927418	3.2759910381767496e-28
3669	3669	ko:K09005	5.899951023026078e-42	94.93362985605472	1.7321034939185807e-41
3670	3670	ko:K09007	9.099019904522638e-54	122.13142831675573	3.245034630675798e-53
3671	3671	ko:K09009	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
3672	3672	ko:K09011	2.359837182671743e-23	52.10086451259881	4.58570327251182e-23
3673	3673	ko:K09013	2.5221287831067127e-78	178.67653395341603	1.3711697474795767e-77
3674	3674	ko:K09014	1.373124328192127e-104	239.15176099647886	1.1652538447137345e-103
3675	3675	ko:K09015	2.2924320907831995e-88	201.7978748811073	1.4480135484771818e-87
3676	3676	ko:K09016	5.177520203730264e-25	55.92030110835382	1.0289544692914474e-24
3677	3677	ko:K09017	5.921335973419145e-42	94.93001181112825	1.73671735323787e-41
3678	3678	ko:K09018	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
3679	3679	ko:K09019	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
3680	3680	ko:K09020	2.6820883600498576e-15	33.55218066501229	3.9954182791211956e-15
3681	3681	ko:K09021	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
3682	3682	ko:K09022	3.818524450823638e-114	261.15483652274185	3.925520018489334e-113
3683	3683	ko:K09023	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
3684	3684	ko:K09024	2.6820883600498576e-15	33.55218066501229	3.9954182791211956e-15
3685	3685	ko:K09065	9.099019904522638e-54	122.13142831675573	3.245034630675798e-53
3686	3686	ko:K09116	5.557485236857016e-05	9.797779754553527	5.966481872476422e-05
3687	3687	ko:K09117	2.816482414926806e-110	252.2488714936026	2.671298414281198e-109
3688	3688	ko:K09118	3.2432400199444316e-11	24.151863186647642	4.579703065729323e-11
3689	3689	ko:K09121	9.579044044843768e-36	80.63348554733264	2.494296764248099e-35
3690	3690	ko:K09123	3.2432400199444316e-11	24.151863186647642	4.579703065729323e-11
3691	3691	ko:K09124	2.6820883600498576e-15	33.55218066501229	3.9954182791211956e-15
3692	3692	ko:K09125	4.6403152342703855e-54	122.80481271932767	1.6675197325732934e-53
3693	3693	ko:K09126	0.00012503994317040196	8.986877326342503	0.00013277638332843204
3694	3694	ko:K09128	3.432643830791241e-12	26.397690355512438	4.893394311600264e-12
3695	3695	ko:K09131	9.153097758067465e-50	112.91516227491667	3.0662126825412445e-49
3697	3697	ko:K09136	9.878212026535609e-41	92.11565728634709	2.828215190961854e-40
3698	3698	ko:K09137	7.241185813773882e-13	27.953821229503646	1.040251945627024e-12
3700	3700	ko:K09141	2.038176542515441e-19	43.03706121046251	3.4960547805129083e-19
3702	3702	ko:K09145	0.00012503994317040196	8.986877326342503	0.00013277638332843204
3703	3703	ko:K09146	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
3704	3704	ko:K09153	1.3428123262449875e-17	38.84918041530794	2.2399703574470565e-17
3705	3705	ko:K09155	6.06062856649527e-37	83.39383492223331	1.6144987489963703e-36
3706	3706	ko:K09157	6.447834729583252e-82	186.948233251904	3.6886912593983737e-81
3707	3707	ko:K09158	5.174785177002892e-59	134.20872266004915	2.0521623805499495e-58
3708	3708	ko:K09159	3.72646839143282e-20	44.736240886683056	6.422523722731051e-20
3709	3709	ko:K09160	7.193597971114936e-30	67.10436133002457	1.6121131956481787e-29
3710	3710	ko:K09161	9.940608596027031e-23	50.662828893104376	1.8938466687766674e-22
3711	3711	ko:K09163	2.165582967271705e-06	13.042820963808527	2.680510472822977e-06
3712	3712	ko:K09164	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
3713	3713	ko:K09165	0.00012503994317040196	8.986877326342503	0.00013277638332843204
3714	3714	ko:K09166	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
3715	3715	ko:K09167	2.4747044020785613e-24	54.355921276472806	4.866018572379764e-24
3716	3716	ko:K09181	3.338470349771119e-16	35.635848764931026	5.445901978979672e-16
3717	3717	ko:K09190	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
3718	3718	ko:K09251	8.582503881676756e-14	30.086465603288936	1.2472723264476632e-13
3719	3719	ko:K09384	6.002139543881609e-29	64.98285170051567	1.3152757147840706e-28
3720	3720	ko:K09456	5.177520203730264e-25	55.92030110835382	1.0289544692914474e-24
3721	3721	ko:K09457	1.4718323585897215e-74	170.00478875456594	7.590839108652546e-74
3722	3722	ko:K09458	4.200982149229823e-184	422.24033876789787	2.4513731074601074e-182
3723	3723	ko:K09459	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
3724	3724	ko:K09461	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
3726	3726	ko:K09470	3.72646839143282e-20	44.736240886683056	6.422523722731051e-20
3727	3727	ko:K09471	9.994717496755682e-35	78.28842155169534	2.508710942344206e-34
3728	3728	ko:K09472	2.359837182671743e-23	52.10086451259881	4.58570327251182e-23
3729	3729	ko:K09473	2.6820883600498576e-15	33.55218066501229	3.9954182791211956e-15
3730	3730	ko:K09474	2.9811084408876483e-18	40.35423648250608	5.004178470498253e-18
3731	3731	ko:K09475	9.994717496755682e-35	78.28842155169534	2.508710942344206e-34
3732	3732	ko:K09476	3.7225324150243643e-88	201.31308399007375	2.3464975418574363e-87
3733	3733	ko:K09477	2.3164446181009805e-09	19.8832323189333	2.949471358084935e-09
3734	3734	ko:K09484	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
3735	3735	ko:K09504	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
3736	3736	ko:K09516	1.0423614569785884e-08	18.379191973077436	1.3105989425216111e-08
3737	3737	ko:K09523	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
3738	3738	ko:K09565	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
3739	3739	ko:K09607	1.0234341869403052e-31	71.35697406072723	2.4351771896633978e-31
3740	3740	ko:K09612	1.6469137371809202e-10	22.526947855841613	2.3159606306420696e-10
3742	3742	ko:K09650	7.86846699866619e-30	67.01468953687875	1.7379270836635812e-29
3743	3743	ko:K09680	3.0883067490189955e-08	17.293057780901098	3.8663783104289716e-08
3744	3744	ko:K09681	3.2432400199444316e-11	24.151863186647642	4.579703065729323e-11
3745	3745	ko:K09684	4.086308828585643e-35	79.18283617912175	1.0528517322432395e-34
3746	3746	ko:K09685	3.224413110082955e-42	95.53782295343242	9.502635461990507e-42
3747	3747	ko:K09688	7.193597971114936e-30	67.10436133002457	1.6121131956481787e-29
3748	3748	ko:K09689	3.72646839143282e-20	44.736240886683056	6.422523722731051e-20
3749	3749	ko:K09690	1.1301459169216797e-42	96.58622715134305	3.345122721245957e-42
3750	3750	ko:K09691	9.029182850415897e-62	140.55981389505237	3.771084071199605e-61
3751	3751	ko:K09692	4.160887698522293e-25	56.13889888427432	8.647815104764618e-25
3752	3752	ko:K09693	1.6584750580776156e-33	75.47940952835539	4.071104439439724e-33
3753	3753	ko:K09694	9.994717496755682e-35	78.28842155169534	2.508710942344206e-34
3754	3754	ko:K09695	9.10949674624241e-41	92.19667134491523	2.6339729383778788e-40
3755	3755	ko:K09696	2.359837182671743e-23	52.10086451259881	4.58570327251182e-23
3756	3756	ko:K09697	1.014209651651906e-18	41.432422033041966	1.7256491351489108e-18
3757	3757	ko:K09698	1.156463063340022e-61	140.31232440877133	4.810352470525672e-61
3758	3758	ko:K09699	8.582503881676756e-14	30.086465603288936	1.2472723264476632e-13
3759	3759	ko:K09700	0.00012503994317040196	8.986877326342503	0.00013277638332843204
3760	3760	ko:K09701	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
3761	3761	ko:K09702	2.2151138795546787e-26	59.07190860277818	4.681615294940157e-26
3762	3762	ko:K09703	8.582503881676756e-14	30.086465603288936	1.2472723264476632e-13
3763	3763	ko:K09704	1.2158711416045598e-61	140.26222986378312	5.050605074312636e-61
3764	3764	ko:K09705	3.338470349771119e-16	35.635848764931026	5.445901978979672e-16
3765	3765	ko:K09706	1.0423614569785884e-08	18.379191973077436	1.3105989425216111e-08
3766	3766	ko:K09707	1.933700281847468e-12	26.97158570409862	2.7740064684803173e-12
3767	3767	ko:K09710	1.7587627497197165e-121	278.04818567355176	2.287885216036667e-120
3768	3768	ko:K09712	2.6820883600498576e-15	33.55218066501229	3.9954182791211956e-15
3769	3769	ko:K09726	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
3770	3770	ko:K09729	1.8780456580444993e-14	31.605959609368327	2.7787456524604317e-14
3772	3772	ko:K09744	1.9304062762622845e-10	22.368120443341528	2.506378312070146e-10
3773	3773	ko:K09747	1.2272670238497094e-112	257.6847406499315	1.220692379079086e-111
3774	3774	ko:K09748	3.525601327029471e-127	291.1682557993	5.6548061075155945e-126
3775	3775	ko:K09749	1.014209651651906e-18	41.432422033041966	1.7256491351489108e-18
3776	3776	ko:K09758	9.10949674624241e-41	92.19667134491523	2.6339729383778788e-40
3777	3777	ko:K09759	2.647487247840229e-07	15.144484669156295	3.287627557259239e-07
3778	3778	ko:K09760	8.761441584027841e-91	207.36488300666235	5.692614272040146e-90
3779	3779	ko:K09761	6.1628313385283044e-133	304.4252810633835	1.2503201195749311e-131
3780	3780	ko:K09762	1.8645118462049502e-59	135.22952121247624	7.48614946375998e-59
3781	3781	ko:K09763	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
3782	3782	ko:K09764	9.940608596027031e-23	50.662828893104376	1.8938466687766674e-22
3783	3783	ko:K09765	1.448508158207378e-79	181.5336881761419	8.002713692819302e-79
3784	3784	ko:K09766	7.241185813773882e-13	27.953821229503646	1.040251945627024e-12
3785	3785	ko:K09767	3.573635139374014e-56	127.6711818836129	1.3515841048731223e-55
3786	3786	ko:K09768	1.149656284352559e-56	128.80530219313758	4.388750189550235e-56
3787	3787	ko:K09769	1.0987484198402542e-31	71.28596615094231	2.613366292065698e-31
3788	3788	ko:K09770	4.5273571478567275e-17	37.633808222723445	7.450743283620244e-17
3789	3789	ko:K09771	9.940608596027031e-23	50.662828893104376	1.8938466687766674e-22
3790	3790	ko:K09772	1.9910102581516816e-54	123.65095284434867	7.304742426164883e-54
3791	3791	ko:K09773	1.1535733542722033e-113	260.04925111893704	1.1740770667152475e-112
3792	3792	ko:K09774	1.0384810204313885e-71	163.44578251435496	5.065902238999297e-71
3793	3793	ko:K09775	3.4002273021400257e-12	26.407178832970438	4.8721217680570485e-12
3794	3794	ko:K09776	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
3795	3795	ko:K09777	1.1479690416998681e-17	39.00595225052542	1.9186051059724746e-17
3796	3796	ko:K09778	2.359837182671743e-23	52.10086451259881	4.58570327251182e-23
3797	3797	ko:K09779	4.486184872429243e-41	92.90498616653304	1.3095214251250105e-40
3798	3798	ko:K09780	1.9293865385205642e-44	100.65654199503687	5.837704356303948e-44
3799	3799	ko:K09781	3.72646839143282e-20	44.736240886683056	6.422523722731051e-20
3800	3800	ko:K09786	9.994717496755682e-35	78.28842155169534	2.508710942344206e-34
3801	3801	ko:K09787	8.625558224085669e-51	115.27711006024013	2.9475067060219126e-50
3802	3802	ko:K09788	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
3803	3803	ko:K09789	1.4981764140641836e-28	64.06813395927418	3.2759910381767496e-28
3804	3804	ko:K09790	2.1756026892512248e-45	102.8390234600698	6.804450064850563e-45
3805	3805	ko:K09791	9.153097758067465e-50	112.91516227491667	3.0662126825412445e-49
3806	3806	ko:K09792	5.557485236857016e-05	9.797779754553527	5.966481872476422e-05
3807	3807	ko:K09793	5.104938235273563e-51	115.80163139002192	1.7473718752805095e-50
3808	3808	ko:K09794	9.940608596027031e-23	50.662828893104376	1.8938466687766674e-22
3809	3809	ko:K09795	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
3810	3810	ko:K09796	3.72646839143282e-20	44.736240886683056	6.422523722731051e-20
3811	3811	ko:K09797	6.06062856649527e-37	83.39383492223331	1.6144987489963703e-36
3812	3812	ko:K09798	1.1125426721561098e-36	82.78641525646874	2.9457860640883684e-36
3813	3813	ko:K09800	4.684507352871431e-76	173.45220631152247	2.470049617129368e-75
3814	3814	ko:K09801	7.193597971114936e-30	67.10436133002457	1.6121131956481787e-29
3815	3815	ko:K09802	4.5273571478567275e-17	37.633808222723445	7.450743283620244e-17
3816	3816	ko:K09803	2.3164446181009805e-09	19.8832323189333	2.949471358084935e-09
3818	3818	ko:K09806	5.177520203730264e-25	55.92030110835382	1.0289544692914474e-24
3819	3819	ko:K09807	1.1301459169216797e-42	96.58622715134305	3.345122721245957e-42
3820	3820	ko:K09808	1.8477917058590028e-135	310.23499630060905	3.998484078332055e-134
3821	3821	ko:K09809	3.3133496615494146e-25	56.36666766482989	6.891002503840211e-25
3822	3822	ko:K09810	6.753413688551818e-97	221.44070591173983	4.94362791753369e-96
3823	3823	ko:K09811	7.717069834193986e-104	237.42541493454956	6.450543911883568e-103
3824	3824	ko:K09812	1.0642468461935828e-109	250.91950777403673	1.0000982249429573e-108
3825	3825	ko:K09814	1.3893906132770167e-05	11.184060221670764	1.516351315915262e-05
3826	3826	ko:K09815	6.546746987084318e-124	283.64158324817583	9.137111341655038e-123
3827	3827	ko:K09816	5.613806085457612e-87	198.5996741543826	3.4708163355801e-86
